01 55 57.5;-51 36 32; 3.70; 0.85
01 59 38.0;+64 37 17; 5.26; 0.01
01 58 33.6;+49 12 15; 5.69; 1.01
01 57 55.7;+23 35 46; 4.79; 0.28
01 54 56.1;-67 38 50; 4.69; 0.95
01 55 46.4;-60 51 41; 6.06; 0.37
02 02 57.2;+77 54 59; 6.04; 1.14
01 57 00.1;-51 45 58; 6.10; 0.48
01 57 10.0;-47 23 06; 4.83; 0.88
02 01 57.4;+70 54 25; 4.54; 0.16
01 58 26.7;-33 04 00; 6.35; 1.02
01 59 35.7;+21 03 30; 5.87; 1.03
01 59 25.9;+12 17 41; 6.09; 0.19
02 03 10.5;+73 51 02; 6.23;
02 03 26.1;+72 25 17; 3.98;-0.01
02 05 07.4;+77 16 53; 5.38; 0.31
02 00 09.2;+03 05 50; 5.88; 0.62
01 59 46.1;-20 49 28; 5.41; 1.65
01 57 53.6;-65 25 29; 6.37; 0.90
02 00 00.3;-21 04 40; 4.00; 1.57
02 02 52.7;+64 54 05; 6.00; 0.03
02 00 26.9;-08 31 25; 5.51; 1.52
01 59 38.8;-42 01 50; 5.57; 1.06
02 03 00.3;+64 23 24; 5.58; 0.38
02 02 18.1;+54 29 15; 5.04;-0.08
01 58 46.2;-61 34 11; 2.86; 0.28
02 05 31.2;+76 06 54; 5.22; 0.95
01 55 50.5;-78 20 54; 6.16; 0.44
02 01 14.7;-30 00 06; 5.35; 0.88
02 02 02.8;+02 45 49; 5.23;
02 02 02.8;+02 45 49; 4.33; 0.03
02 09 25.3;+81 17 45; 6.05; 0.11
02 04 40.1;+65 06 12; 6.52; 0.00
02 02 58.0;+33 17 02; 5.50; 0.03
01 59 41.1;-66 03 59; 6.10; 1.17
02 02 35.2;+13 28 36; 5.94; 1.59
02 01 42.4;-44 42 49; 5.14; 1.49
02 03 54.0;+42 19 47; 2.26; 1.37
02 16 51.7;+57 03 19; 6.48; 0.28
02 03 54.7;+42 19 51; 4.84; 0.03
02 03 39.3;+25 56 08; 5.63; 0.54
02 02 28.1;-29 39 54; 6.42; 0.14
02 03 11.7;+00 07 42; 5.43; 0.15
02 02 58.6;-15 18 21; 5.86; 0.98
02 03 42.6;+18 15 12; 6.21; 1.42
02 03 48.2;-00 20 25; 5.93; 0.88
02 03 40.5;-04 06 13; 5.62; 1.59
02 04 29.4;-29 17 49; 4.69;-0.17
02 06 33.9;+22 38 54; 5.03; 0.11
02 06 12.3;+08 14 51; 6.31; 1.65
02 06 49.2;+25 42 17; 6.15;-0.03
02 06 29.3;+00 02 06; 6.28; 0.90
02 07 10.4;+23 27 45; 2.00; 1.15
02 08 40.5;+58 25 25; 5.67; 0.61
02 08 33.6;+44 27 34; 6.42;
02 08 29.3;+37 51 33; 4.82; 0.12
02 10 07.8;+53 50 35; 6.31; 0.95
02 09 32.6;+34 59 14; 3.00; 0.14
02 09 25.3;+25 56 23; 4.98; 0.33
02 09 23.1;+17 13 28; 6.43;
02 08 45.7;-17 46 46; 6.10; 1.61
02 13 21.2;+74 01 40; 6.29; 0.91
02 11 29.0;+57 38 45; 6.36; 0.33
02 10 52.8;+39 02 22; 5.63;-0.02
02 10 53.7;+39 02 35; 6.10;-0.07
02 09 34.8;-24 20 45; 6.48; 0.29
02 10 37.6;+19 30 01; 5.70; 1.65
02 09 09.3;-43 31 00; 5.85; 1.19
02 11 12.0;+25 56 13; 6.02; 1.36
02 11 25.0;+31 31 35; 6.23; 0.11
02 11 21.1;+08 34 11; 5.63; 0.56
02 10 04.9;-43 48 56; 6.32; 0.90
02 10 25.6;-50 49 28; 6.12; 0.82
02 11 22.2;-10 03 08; 6.01; 0.39
02 11 35.8;-01 49 31; 5.93; 0.97
02 14 29.1;+66 31 28; 6.07; 0.63
02 13 41.5;+58 33 40; 6.44; 0.60
02 12 22.3;+30 18 11; 4.94; 0.78
02 13 13.3;+44 13 54; 4.83; 1.48
02 12 37.5;+24 10 04; 5.96; 1.37
02 13 36.3;+51 03 57; 5.31; 0.93
02 12 48.1;+21 12 39; 5.27; 0.43
02 14 02.6;+47 29 03; 6.06; 0.40
02 13 03.3;+15 16 47; 5.71; 1.55
02 13 00.0;+08 50 48; 4.37; 0.89
02 12 47.5;-02 23 37; 5.54; 0.57
02 13 00.9;-21 00 01; 5.86; 1.01
02 12 54.5;-30 43 26; 5.28;-0.02
02 15 57.9;+47 48 41; 6.33;
02 15 56.2;+33 21 32; 5.28;-0.01
02 15 46.0;+25 46 59; 5.79; 0.44
02 15 42.8;+25 02 35; 5.58; 0.49
02 15 28.3;-09 27 56; 6.55;-0.02
02 14 32.0;-41 10 00; 5.91; 0.97
02 17 03.2;+34 13 27; 4.87; 0.61
02 17 59.9;+57 53 59; 5.75; 1.17
02 18 04.5;+57 31 00; 5.98; 1.05
02 17 33.4;+44 18 25; 6.70;
02 17 18.9;+33 50 50; 4.01; 0.02
02 17 10.4;+23 46 04; 6.55; 1.02
02 16 59.0;-06 25 20; 5.51; 0.96
02 14 14.7;-67 50 30; 5.55; 1.55
02 20 12.9;+64 20 14; 6.60;-0.03
02 18 07.5;+19 54 04; 5.62; 0.01
02 19 16.8;+47 22 48; 5.30;-0.01
02 19 10.9;+46 28 21; 6.21;
02 18 01.4;+01 45 28; 5.58; 0.60
02 19 22.7;+48 57 19; 6.37;
02 16 30.6;-51 30 44; 3.56;-0.12
02 18 57.0;+28 38 33; 5.03; 0.04
02 18 58.0;+23 10 04; 6.46; 0.34
02 19 37.3;+39 50 06; 6.63;-0.09
02 15 28.5;-67 44 47; 5.69; 1.30
02 20 41.4;+47 18 39; 6.11;-0.08
02 20 04.4;+30 11 18; 6.47;
02 19 20.7;-02 58 39; 3.04; 1.42
02 20 58.2;+50 09 05; 5.59;-0.13
02 18 58.5;-25 56 44; 6.34; 0.73
02 19 40.8;-04 20 44; 6.50; 0.08
02 22 21.4;+55 50 44; 5.17; 0.37
02 19 24.7;-41 50 54; 6.37; 1.16
02 22 50.3;+41 23 47; 5.82; 0.27
02 19 54.3;-55 56 41; 5.81; 1.55
02 21 56.6;+00 23 45; 5.28; 1.65
02 23 51.8;+55 21 52; 6.28; 0.86
02 22 12.4;-00 53 06; 5.42; 0.31
02 22 01.4;-10 46 40; 5.46; 0.35
02 22 05.0;-17 39 44; 5.87; 1.23
02 24 24.9;+50 00 24; 5.19; 0.98
02 22 32.6;-23 48 59; 5.20; 0.60
02 25 16.0;+56 36 36; 6.25; 0.31
02 22 57.8;-18 21 16; 6.22; 0.94
02 22 11.8;-43 12 00; 6.31; 1.00
02 25 37.4;+50 16 43; 4.71; 1.53
02 23 06.5;-37 34 35; 6.53; 1.61
02 22 54.6;-51 05 32; 5.92; 0.22
02 24 49.0;+10 36 38; 5.47;-0.10
02 24 20.1;-25 50 51; 6.44; 1.32
02 24 58.4;-02 46 48; 6.33; 0.00
02 21 44.9;-68 39 34; 4.09; 0.03
02 24 33.8;-40 50 26; 6.18; 0.66
02 29 04.0;+67 24 09; 4.52; 0.12
02 25 57.0;-12 17 26; 4.89;-0.03
02 27 51.8;+50 34 11; 6.12; 0.41
02 26 00.3;-15 20 28; 5.83; 0.15
02 27 07.0;+27 00 48; 6.18; 1.43
02 27 27.7;+31 48 05; 5.54; 1.12
02 26 35.2;-20 02 34; 5.88; 1.26
02 24 53.9;-60 18 43; 5.35; 0.39
02 22 52.3;-73 38 45; 5.01; 1.09
02 29 25.0;+55 32 11; 6.51; 0.09
02 28 10.0;+29 40 10; 5.29;
02 28 09.5;+08 27 36; 4.28;-0.06
02 28 00.0;+01 57 39; 6.45; 0.97
02 28 48.5;+29 55 55; 5.89; 0.58
02 26 59.1;-47 42 14; 4.25;-0.14
02 25 26.3;-66 29 41; 6.41; 1.54
02 29 13.6;+23 28 08; 6.19; 0.15
02 28 01.7;-33 48 40; 5.14; 0.10
02 29 35.3;+09 33 57; 6.07; 1.02
02 30 16.6;+33 50 02; 6.25; 1.07
02 28 35.4;-31 06 09; 6.11; 1.11
02 30 32.4;+25 14 06; 5.92; 0.41
02 30 38.4;+19 51 19; 6.15; 0.25
02 29 55.4;-22 40 58; 6.77; 0.19
02 30 54.4;+17 42 14; 6.23; 0.90
02 30 45.2;+00 15 19; 6.00; 0.17
02 30 13.8;-25 11 11; 6.51; 0.29
02 28 04.4;-64 17 59; 6.37;-0.04
02 30 32.8;-22 32 44; 6.10; 1.61
02 32 06.2;+36 08 50; 5.15; 1.47
02 31 30.1;+02 16 02; 5.25; 1.27
02 32 52.5;+34 32 33; 5.83; 1.07
02 32 09.4;-01 02 06; 5.35; 1.02
02 32 05.2;-15 14 41; 4.75; 0.45
02 32 54.1;+15 02 05; 6.04; 0.54
02 32 14.8;-36 25 39; 6.30; 1.02
02 38 02.0;+72 49 06; 5.16; 0.88
02 33 07.0;-34 39 00; 5.90; 1.06
02 33 40.2;-20 00 07; 6.21; 1.10
02 35 27.9;+39 39 52; 6.36;-0.10
02 37 36.1;+65 44 44; 5.78; 1.56
02 35 38.8;+37 18 44; 5.71; 1.39
02 33 50.7;-28 13 57; 4.90;-0.05
02 35 46.8;+34 41 15; 5.35; 1.66
02 35 04.1;+07 28 17; 6.18; 1.06
02 34 42.7;-07 51 34; 5.75; 1.40
02 36 04.9;+06 53 13; 5.82; 0.98
02 35 52.5;+05 35 36; 4.86; 0.87
02 33 54.6;-51 05 37; 6.24; 0.52
02 36 57.2;+38 43 58; 5.90; 0.48
02 36 42.9;+31 36 27; 6.10; 1.05
02 37 02.5;+34 15 50; 5.30; 1.55
02 36 00.0;-07 49 54; 5.53; 1.59
02 37 20.8;+39 53 45; 6.54;-0.12
02 37 06.4;+32 53 31; 6.25; 0.48
02 33 33.6;-62 35 13; 6.77;-0.06
02 36 37.9;+12 26 51; 5.68; 0.49
02 36 57.7;+24 38 54; 7.09; 0.50
02 37 00.5;+24 38 51; 6.50; 0.41
02 36 35.1;+07 43 47; 5.81; 1.04
02 36 09.3;-30 02 41; 5.75; 1.02
02 38 17.8;+37 43 36; 6.18; 0.47
02 38 27.8;+38 05 22; 6.30;-0.03
02 38 00.8;+07 41 43; 6.39; 0.44
02 37 41.8;-03 23 46; 5.65; 1.02
02 36 58.6;-34 34 42; 5.79; 0.66
02 38 49.0;+21 57 41; 5.43; 0.16
02 47 47.6;+81 26 54; 5.78; 1.30
02 38 36.9;+03 26 35; 6.21; 1.00
02 31 40.5;-79 06 34; 5.28; 0.98
02 38 18.7;-30 11 39; 5.83; 0.48
02 37 24.4;-52 32 35; 5.31; 0.27
02 39 29.0;+00 19 43; 4.07;-0.22
02 38 24.8;-37 59 26; 6.49; 0.52
02 39 33.8;-11 52 20; 4.84; 0.45
02 40 41.1;+27 03 39; 5.30; 0.09
02 40 15.7;+06 06 43; 6.25; 0.40
02 40 12.3;-09 27 11; 5.78; 0.52
02 43 02.8;+55 06 21; 5.77;-0.13
02 40 02.5;-30 38 02; 6.52; 1.04
02 42 59.7;+53 31 34; 5.84; 1.12
02 42 14.9;+40 11 38; 4.91; 0.59
02 39 48.0;-42 53 30; 4.75; 0.06
02 41 13.9;-00 41 45; 5.71; 0.52
02 44 49.7;+67 49 29; 5.95; 0.10
02 43 01.9;+48 15 56; 6.48;
02 42 22.0;+20 00 42; 5.69;-0.02
02 40 40.0;-39 51 20; 4.11; 1.02
02 41 48.3;-03 12 48; 6.05; 1.17
02 41 34.0;-14 32 58; 5.98; 0.43
02 42 28.9;+10 44 30; 6.30; 0.06
02 39 31.7;-64 16 55; 6.55;-0.08
02 44 12.0;+49 13 42; 4.12; 0.49
02 44 05.2;+44 17 49; 5.43; 0.90
02 43 27.1;+27 42 26; 4.66;-0.13
02 40 39.6;-54 33 00; 5.21; 0.40
02 43 51.2;+25 38 17; 6.35; 0.08
02 43 18.0;+03 14 09; 3.47; 0.09
02 42 06.6;-38 23 02; 6.01; 0.92
02 39 35.4;-68 16 01; 4.11;-0.06
02 42 08.5;-46 31 28; 6.10; 0.88
02 44 19.1;+17 45 50; 6.46; 1.07
02 44 32.9;+15 18 42; 5.77;-0.01
02 42 33.5;-50 48 01; 5.41; 0.56
02 44 07.4;-13 51 31; 4.25;-0.14
02 44 57.6;+12 26 45; 5.18; 0.24
02 44 56.5;+10 06 51; 4.27; 0.31
02 43 20.3;-40 31 39; 6.36;-0.02
02 48 55.5;+69 38 03; 6.18; 0.18
02 45 20.9;+04 42 42; 6.03; 0.31
02 44 20.5;-32 31 30; 6.22; 0.04
02 45 06.2;-18 34 21; 4.47; 0.48
02 46 58.3;+35 59 01; 6.25; 0.93
02 47 03.5;+35 33 18; 6.30;
02 44 10.7;-52 34 14; 6.15; 0.09
02 45 16.5;-46 17 14; 6.85; 1.36
02 43 26.6;-66 42 52; 6.26; 0.53
02 47 54.5;+29 14 50; 4.51; 1.11
02 49 30.8;+57 05 03; 6.25; 0.89
02 46 45.2;-21 38 23; 6.49; 0.38
02 47 11.2;-22 29 08; 6.47; 0.39
02 48 32.1;+18 17 01; 5.82; 1.20
02 51 58.7;+68 53 19; 5.80; 0.64
02 48 45.9;+25 11 17; 5.86;-0.07
02 49 27.1;+37 19 34; 6.45; 0.43
02 47 56.0;-12 27 38; 6.90; 1.56
02 45 27.5;-63 42 16; 5.74; 0.93
02 50 41.8;+55 53 44; 3.76; 1.68
02 47 33.7;-35 33 03; 6.51; 0.96
02 49 17.5;+17 27 51; 5.22;-0.06
02 45 32.6;-67 37 00; 4.84; 0.06
02 49 59.0;+27 15 38; 3.63;-0.10
02 51 45.5;+58 18 53; 6.45; 0.10
02 50 35.1;+38 19 07; 4.23; 0.34
02 49 05.4;-32 24 21; 4.46; 0.99
02 51 41.7;+46 50 31; 5.88; 0.89
02 51 30.8;+35 03 35; 4.53; 1.56
02 49 51.0;-24 33 37; 6.14; 1.07
02 49 54.2;-27 56 30; 5.39; 0.02
02 52 52.0;+52 59 52; 6.36; 0.07
02 51 29.6;+15 04 55; 5.49;-0.09
02 50 14.8;-35 50 37; 5.92; 0.90
02 53 21.2;+48 34 10; 6.26; 1.18
02 51 02.3;-21 00 15; 4.75; 0.91
02 50 40.4;-35 40 34; 5.47; 1.25
02 49 01.5;-62 48 24; 5.26; 0.10
02 50 47.9;-39 55 54; 6.36; 0.05
02 54 15.5;+52 45 45; 3.95; 0.74
02 53 42.6;+38 20 15; 5.33; 0.41
02 53 11.7;+16 29 00; 6.31;
02 52 32.1;-12 46 10; 6.04; 0.87
02 51 55.3;-30 48 52; 6.40; 0.48
02 52 50.5;-09 26 28; 6.32; 0.19
02 55 56.9;+61 31 16; 5.59; 0.45
02 56 24.8;+64 19 57; 6.24; 2.03
02 53 35.3;-22 22 35; 5.95; 1.04
02 53 34.4;-38 26 13; 5.92; 0.44
02 56 50.6;+51 15 39; 6.22; 1.57
02 56 33.4;+47 09 50; 6.02; 1.34
02 52 19.2;-62 54 35; 6.03; 1.25
02 55 48.5;+18 19 54; 5.91; 1.47
02 53 52.9;-49 53 25; 4.00; 2.11
02 56 26.1;+18 01 23; 5.63; 0.43
02 56 13.8;+08 22 54; 5.97; 0.48
02 54 06.5;-50 52 17; 6.21; 1.58
02 50 28.5;-75 04 01; 4.75; 1.33
02 57 17.3;+31 56 03; 5.11;-0.01
02 56 25.7;-08 53 53; 3.89; 1.11
02 56 37.4;-03 42 44; 5.17; 0.08
02 58 02.3;+38 36 54; 6.04; 1.41
02 57 04.6;+04 30 04; 6.11; 1.69
02 58 05.2;+20 40 07; 5.80; 0.41
02 58 45.7;+39 39 46; 4.70; 0.06
02 54 20.9;-64 26 08; 6.56; 1.39
03 06 07.8;+79 25 07; 5.49; 1.57
02 59 03.7;+35 10 59; 4.93; 1.23
02 57 23.7;-23 51 43; 5.45; 0.23
02 57 13.1;-29 51 19; 6.29; 0.47
02 59 49.9;+47 13 15; 5.47; 0.89
02 59 39.9;+41 01 59; 5.89; 1.44
02 59 12.7;+21 20 25; 4.63; 0.04
02 59 12.7;+21 20 25; 4.63; 0.04
02 58 05.7;-23 36 22; 5.84; 1.33
03 00 52.2;+52 21 06; 5.28;-0.05
03 00 53.4;+52 21 08; 6.74; 0.00
02 58 42.0;-02 46 57; 5.23; 0.00
02 57 32.7;-38 11 28; 6.41;-0.03
03 00 11.8;+38 07 54; 6.11;-0.06
02 58 47.4;-09 46 35; 6.14; 0.22
02 59 42.9;+08 54 27; 4.70;-0.12
02 58 15.7;-40 18 17; 3.24; 0.14
02 58 16.3;-40 18 16; 4.35; 0.08
02 59 41.2;-02 27 54; 5.56;-0.08
02 59 06.6;-28 54 25; 6.14; 1.04
02 59 36.1;-25 16 27; 5.71; 0.40
03 00 44.1;+10 52 13; 5.95; 1.59
02 59 38.3;-32 30 26; 6.31; 0.00
03 00 51.0;-02 52 43; 6.11; 1.77
03 01 54.1;+26 27 44; 5.90; 0.14
03 11 42.8;+81 28 14; 5.95; 0.15
03 01 10.0;-07 39 46; 5.75; 1.05
03 01 52.3;+05 20 10; 6.25; 1.05
02 58 47.8;-64 04 17; 4.99; 0.13
03 02 22.5;+04 21 10; 5.61;-0.10
03 02 16.8;+04 05 23; 2.53; 1.64
03 01 56.1;-09 57 41; 5.83; 1.11
03 02 09.3;-06 29 41; 6.19; 0.60
03 01 37.7;-28 05 30; 5.89; 0.79
03 04 47.8;+53 30 23; 2.93; 0.70
03 03 30.3;+28 16 11; 6.36;
03 02 42.3;-07 41 07; 5.32; 0.94
03 05 32.4;+56 42 21; 4.76; 1.02
03 02 23.5;-23 37 28; 4.09; 0.16
03 05 39.9;+56 04 07; 6.11; 1.02
03 05 10.6;+38 50 25; 3.39; 1.65
03 07 19.0;+64 03 28; 5.89;-0.03
03 05 20.8;+40 34 57; 6.05; 1.01
03 04 40.7;+15 51 22; 6.49;
03 04 16.4;-07 36 03; 5.26; 0.20
03 04 38.1;+01 51 49; 6.05; 1.04
03 05 26.7;+25 15 19; 6.80;-0.02
03 05 26.7;+25 15 19; 7.00;
03 02 55.9;-46 58 30; 5.82; 1.30
03 08 03.9;+52 12 48; 6.31;-0.01
03 06 23.7;+13 11 14; 5.62; 1.08
03 11 56.3;+74 23 37; 4.87; 0.02
03 07 47.4;+47 18 30; 6.41; 0.12
03 03 36.8;-59 44 16; 5.11; 0.34
03 06 33.5;-06 05 19; 5.27; 1.60
03 08 10.1;+40 57 20; 2.12;-0.05
03 09 04.0;+49 36 48; 4.05; 0.59
03 07 25.7;+17 52 48; 6.11;-0.12
03 02 15.4;-71 54 09; 5.53;-0.14
03 08 21.2;+18 47 42; 6.27; 1.58
03 09 29.8;+44 51 26; 3.80; 0.98
03 08 38.7;+08 28 15; 6.28; 1.06
03 07 50.9;-27 49 52; 6.19; 0.16
03 09 36.7;+29 04 37; 5.72; 0.12
03 10 08.8;+27 49 12; 6.42; 0.01
03 10 27.0;+26 53 47; 6.02; 1.28
03 11 17.4;+39 36 42; 4.63; 1.11
03 10 38.9;+11 52 21; 5.98;-0.06
03 12 26.4;+47 43 33; 6.33; 1.43
03 12 09.6;+42 22 34; 6.15;-0.09
03 11 37.8;+19 43 36; 4.35; 1.03
03 11 21.9;+13 02 52; 6.12; 1.02
03 10 35.4;-23 44 18; 6.38; 0.93
03 12 14.2;+27 15 25; 5.79;-0.12
03 11 18.8;-03 48 42; 6.05; 1.66
03 13 24.0;+48 10 37; 5.90; 0.97
03 11 16.8;-16 01 31; 6.26; 1.20
03 12 26.4;+06 39 39; 5.56; 1.08
03 07 49.2;-69 15 56; 6.15; 1.02
03 10 27.4;-48 44 03; 6.12; 1.12
03 20 19.7;+77 44 05; 5.45; 0.19
03 12 46.4;-01 11 46; 5.06; 0.57
03 12 04.3;-28 59 13; 3.87; 0.52
03 15 48.0;+57 08 27; 5.79; 0.73
03 32 20.1;+84 54 40; 5.61; 0.92
03 14 56.7;+42 30 14; 6.07; 1.07
03 17 31.6;+65 39 31; 6.36; 0.09
03 12 25.8;-44 25 11; 5.93; 0.44
03 16 12.2;+50 56 16; 5.03; 1.15
03 13 01.5;-35 56 38; 6.27;-0.08
03 15 20.5;+30 33 24; 5.52; 0.01
03 14 54.1;+21 02 40; 4.89;-0.01
03 16 04.7;+45 20 45; 6.16; 1.67
03 13 38.0;-29 48 15; 6.16; 1.05
03 15 47.0;+32 51 23; 6.31; 0.37
03 16 01.9;+34 41 19; 6.25; 0.28
03 12 33.2;-57 19 18; 5.74; 2.28
03 16 35.1;+32 11 01; 6.06; 0.99
03 17 11.4;+40 29 00; 6.45;
03 15 00.2;-26 06 01; 6.25; 0.04
03 07 32.0;-78 59 22; 5.57; 0.30
03 17 47.4;+44 01 30; 5.47;-0.06
03 16 00.9;-05 55 07; 6.17;-0.02
03 15 50.0;-08 49 11; 4.80; 0.23
03 19 59.4;+65 39 08; 4.84;-0.15
03 17 45.8;+39 17 00; 5.96; 0.07
03 18 37.8;+50 13 20; 5.15;-0.06
03 16 35.7;-09 09 16; 6.14; 0.40
03 19 07.6;+50 05 42; 5.03;-0.06
03 16 11.3;-30 49 39; 6.65;-0.07
03 18 43.8;+34 13 22; 4.82; 1.49
03 18 22.4;-00 55 49; 5.38; 1.04
03 18 02.8;-28 47 49; 5.91; 0.33
03 18 22.1;-22 30 41; 4.88; 0.90
03 19 55.8;+27 04 16; 5.90; 0.86
03 19 21.7;+03 22 13; 4.83; 0.68
03 18 41.2;-18 33 35; 5.71; 0.37
03 17 26.6;-47 45 06; 5.85; 1.24
03 20 20.4;+29 02 54; 4.47; 1.55
03 20 25.6;+25 39 46; 6.12; 1.24
03 21 52.6;+49 04 15; 5.93; 0.43
03 21 26.5;+43 19 46; 4.95; 0.04
03 19 31.0;-21 45 28; 3.69; 1.62
03 19 34.8;-24 07 23; 5.61; 1.66
03 21 13.6;+21 08 49; 5.28;-0.07
03 17 46.2;-62 34 31; 5.54; 0.64
03 21 06.8;+03 40 32; 5.69; 0.97
03 19 55.7;-43 04 11; 4.27; 0.71
03 24 40.5;+64 35 10; 5.23; 2.08
03 18 12.9;-62 30 23; 5.24; 0.60
03 23 13.2;+49 12 48; 5.29;-0.07
03 22 11.9;+27 36 27; 5.52; 1.10
03 20 45.2;-26 36 23; 6.39; 0.54
03 17 59.0;-66 55 37; 6.05; 0.13
03 22 45.2;+20 44 31; 5.09; 1.24
03 21 24.0;-23 38 07; 5.52; 0.88
03 24 19.4;+49 51 40; 1.79; 0.48
03 22 16.3;-25 35 16; 6.35; 0.01
03 24 29.7;+33 32 09; 5.61;-0.03
03 25 48.4;+53 55 18; 6.51; 0.29
03 21 33.3;-47 46 37; 6.39; 1.00
03 24 18.5;+24 43 27; 5.50; 1.19
03 23 39.1;+04 52 55; 6.38; 0.86
03 23 17.8;-07 47 39; 6.20; 0.70
03 15 57.6;-77 23 18; 5.52; 0.44
03 25 09.4;+41 15 26; 6.51;
03 24 26.1;+20 48 13; 6.08;-0.04
03 24 10.1;+12 37 46; 6.04; 1.23
03 25 57.4;+49 07 15; 6.09;-0.07
03 24 48.8;+09 01 44; 3.60; 0.89
03 23 44.6;-32 42 26; 6.50; 1.37
03 30 19.5;+71 51 50; 6.32; 1.80
03 28 23.6;+60 15 20; 6.49; 0.02
03 28 03.1;+49 03 46; 4.98;-0.09
03 29 04.1;+59 56 25; 4.21; 0.41
03 27 03.2;+18 45 23; 6.57; 0.15
03 28 52.4;+49 50 54; 5.58;-0.04
03 27 10.2;+09 43 58; 3.74;-0.09
03 27 18.7;+12 44 06; 6.28;-0.02
03 29 54.9;+58 52 43; 4.54; 0.56
03 28 20.8;+33 48 27; 5.61; 0.02
03 25 55.8;-35 55 15; 6.39; 0.08
03 30 11.3;+59 21 58; 6.13; 0.08
03 29 22.1;+49 30 32; 4.67;-0.09
03 26 22.5;-27 19 03; 5.93; 0.94
03 30 00.2;+55 27 07; 5.09; 0.05
03 29 26.2;+46 56 16; 6.24; 0.13
03 28 26.6;+22 48 15; 6.03; 0.95
03 26 11.7;-41 38 13; 6.32; 0.06
03 28 01.0;-11 17 12; 5.73; 1.10
03 30 37.0;+48 06 13; 5.82;-0.04
03 30 34.5;+47 59 43; 4.36; 1.35
03 24 02.5;-69 37 29; 6.15; 0.48
03 27 33.4;-35 40 53; 5.71; 1.29
03 35 12.4;+73 20 49; 6.57; 0.03
03 31 29.4;+49 12 35; 6.29; 0.09
          ;         ;     ;
03 28 11.5;-35 51 12; 6.50; 0.13
03 31 49.1;+49 24 03; 6.39; 0.09
03 29 39.1;-06 48 18; 5.99; 1.02
03 30 24.5;+11 20 11; 5.14;-0.03
03 29 36.0;-12 40 29; 5.59; 0.17
03 32 08.6;+48 01 25; 5.47;-0.10
03 25 36.2;-69 20 11; 5.96; 0.42
03 31 20.8;+27 34 19; 5.96;
03 30 52.4;+12 56 12; 4.11; 1.12
03 30 45.4;+06 11 19; 5.94; 0.96
03 33 32.1;+58 45 54; 6.40; 0.14
03 32 26.3;+46 03 25; 5.31; 0.40
03 30 37.1;-05 04 31; 4.73;-0.09
03 33 41.2;+57 52 08; 6.37; 0.51
03 32 39.1;+44 51 20; 6.41; 0.03
03 33 39.0;+54 58 29; 5.98; 0.11
03 32 40.0;+35 27 42; 5.90;-0.06
03 29 55.0;-42 38 03; 5.78; 0.22
03 30 13.6;-41 22 12; 6.12; 0.48
03 35 00.8;+60 02 28; 6.46; 0.39
03 33 35.1;+39 53 58; 5.81; 0.11
03 32 36.0;+09 22 25; 5.77;-0.08
03 39 24.8;+75 44 23; 6.27; 0.97
03 30 37.0;-47 22 31; 5.99; 0.11
03 31 53.9;-25 36 51; 6.38; 0.12
03 29 22.7;-62 56 15; 4.72; 0.40
03 32 55.8;-09 27 30; 3.73; 0.88
03 34 08.3;+17 49 58; 6.17; 0.89
03 34 26.6;+24 27 52; 5.92; 0.13
03 36 29.4;+48 11 34; 4.23;-0.06
03 33 47.3;-21 37 58; 4.27;-0.11
03 34 49.2;+06 25 04; 6.49; 0.63
03 32 34.8;-50 22 43; 5.68; 1.10
03 34 37.4;-09 52 07; 6.25; 0.02
03 30 51.6;-66 29 23; 5.83;-0.06
03 33 56.8;-31 04 49; 6.20; 0.48
03 38 19.7;+56 55 58; 6.30;-0.13
03 34 33.5;-31 52 29; 6.40; 1.40
03 32 51.6;-61 01 01; 6.41; 1.04
03 38 00.2;+42 34 59; 6.42;-0.06
03 35 57.7;-11 11 37; 5.57; 0.91
03 36 47.3;+00 35 16; 5.71; 0.92
03 36 17.4;-17 28 01; 5.23;-0.13
03 36 52.4;+00 24 06; 4.28; 0.58
03 37 47.8;+15 25 51; 6.39; 0.17
03 39 00.1;+20 54 57; 6.50; 0.15
03 34 24.7;-65 45 52; 6.75; 0.17
03 42 09.3;+63 13 00; 5.10; 1.63
03 37 05.7;-40 16 29; 4.58; 1.04
04 10 01.5;+86 37 34; 5.86; 0.37
03 38 29.2;-07 23 30; 5.85; 0.98
03 29 58.8;-78 21 07; 5.70; 0.93
03 39 25.7;+16 32 12; 6.16; 1.00
03 39 01.1;-05 37 34; 5.96; 0.92
03 42 42.7;+59 58 10; 5.76; 1.71
03 41 07.9;+37 34 48; 5.57;-0.07
03 38 47.7;-27 56 35; 6.01;-0.02
03 39 51.1;+03 03 25; 5.57; 0.94
03 39 38.3;-03 23 35; 6.23; 1.04
03 39 25.4;-10 26 14; 6.19; 1.03
03 40 46.3;+25 19 46; 6.11; 0.06
03 39 59.5;-01 07 14; 6.12; 1.00
03 40 11.4;-15 13 36; 6.33; 0.88
03 40 38.3;-05 12 38; 5.53;-0.15
03 42 55.5;+47 47 15; 3.01;-0.13
03 42 22.5;+33 57 54; 4.97;-0.01
03 46 00.9;+67 12 06; 5.80; 0.35
03 41 13.8;-11 48 11; 6.49; 0.36
03 42 18.9;+19 42 01; 5.69;-0.01
03 44 06.4;+48 31 25; 6.06; 1.55
03 41 22.4;-19 35 05; 6.59; 0.09
